Scheme_Name	Asset_Value
Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	62.9396
Tata Mid Cap Fund - Direct Plan- Growth Option	479.4556
Tata Mid Cap Fund - Direct Plan- IDCW Option	158.2629
Tata Mid Cap Fund Regular Plan- Growth Option	421.0933
Tata Mid Cap Fund-Regular Plan - IDCW Option	116.2285
Taurus Mid Cap Fund - Direct Plan - Growth	125.91
Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	111.85
Taurus Mid Cap Fund - Regular Plan - Growth	119.23
Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	106.28
Union Midcap Fund - Direct Plan - Growth Option	50.54
Union Midcap Fund - Direct Plan - IDCW Option	50.54
Union Midcap Fund - Regular Plan - Growth Option	46.89
Union Midcap Fund - Regular Plan - IDCW Option	46.89
UTI Mid Cap Fund - Direct Plan - IDCW	161.894
UTI Mid Cap Fund - Regular Plan - IDCW	139.6008
UTI Mid Cap Fund-Growth Option	295.0087
UTI Mid Cap Fund-Growth Option- Direct	328.984
WhiteOak Capital Mid Cap Fund Direct Plan Growth	19.824
WhiteOak Capital Mid Cap Fund Direct Plan IDCW	19.824
WhiteOak Capital Mid Cap Fund Regular Plan Growth	18.896
WhiteOak Capital Mid Cap Fund Regular Plan IDCW	18.896
Aditya Birla Sun Life Multi-Cap Fund-Direct Growth	20.33
Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout	17.99
Aditya Birla Sun Life Multi-Cap Fund-Regular Growth	19.14
Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout	16.94
Axis Multicap Fund - Direct Growth	18.34
Axis Multicap Fund - Direct Plan - IDCW	18.33
Axis Multicap Fund - Regular Plan - Growth	17.47
Axis Multicap Fund - Regular Plan - IDCW	17.47
BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH	10.941
BAJAJ FINSERV MULTI CAP FUND - DIRECT - IDCW	10.941
BAJAJ FINSERV MULTI CAP FUND - REGULAR - GROWTH	10.851
BAJAJ FINSERV MULTI CAP FUND - REGULAR - IDCW	10.851
BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN	17.793
BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN	16.784
BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN	16.733
BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN	15.616
Bank of India Multi Cap Fund Direct Plan - Growth	17.76
Bank of India Multi Cap Fund Direct Plan - IDCW	17.74
Bank of India Multi Cap Fund Regular Plan - Growth	17.29
Bank of India Multi Cap Fund Regular Plan - IDCW	17.29
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option	314.6082
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option	56.4155
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option	279.9766
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option	53.0543
Canara Robeco Multi Cap Fund - Direct Plan - Growth Option	14.6700
Canara Robeco Multi Cap Fund - Direct Plan - IDCW Option	13.7900
Canara Robeco Multi Cap Fund - Regular Plan - Growth Option	14.2300
Canara Robeco Multi Cap Fund - Regular Plan - IDCW Option	13.3700
DSP Multicap Fund - Direct - Growth	12.189
DSP Multicap Fund - Direct - IDCW	12.189
DSP Multicap Fund - Regular - Growth	11.902
DSP Multicap Fund - Regular - IDCW	11.902
Edelweiss Multi Cap Fund - Direct Plan - Growth	14.9235
Edelweiss Multi Cap Fund - Direct Plan - IDCW	14.9235
Edelweiss Multi Cap Fund - Regular Plan - Growth	14.4903
Edelweiss Multi Cap Fund - Regular Plan - IDCW	14.4903
Franklin India Multi Cap Fund - Direct - Growth	10.2066
Franklin India Multi Cap Fund - Direct - IDCW	10.2066
Franklin India Multi Cap Fund - Growth	10.0405
Franklin India Multi Cap Fund - IDCW	10.0405
Groww Multicap Fund - Direct - Growth	10.2589
Groww Multicap Fund - Direct - IDCW	10.2589
Groww Multicap Fund - Regular - Growth	10.1269
Groww Multicap Fund - Regular - IDCW	10.1262
HDFC Multi Cap Fund - Growth Option	18.459
HDFC Multi Cap Fund - Growth Option - Direct Plan	19.316
HDFC Multi Cap Fund - IDCW Option	17.492
HDFC Multi Cap Fund - IDCW Option - Direct Plan	18.418
HSBC Multi Cap Fund - Direct - Growth	18.8723
HSBC Multi Cap Fund - Direct - IDCW	18.8724
HSBC Multi Cap Fund - Regular - Growth	18.2451
HSBC Multi Cap Fund - Regular - IDCW	16.4924
ICICI Prudential Multicap Fund - Direct Plan -  Growth	865.24
ICICI Prudential Multicap Fund - Direct Plan -  IDCW	60.80
ICICI Prudential Multicap Fund - Growth	774.68
ICICI Prudential Multicap Fund - IDCW	34.16
Invesco India Multicap Fund - Direct Plan - Growth Option	151.33
Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment)	136.95
Invesco India Multicap Fund - Growth Option	127.03
Invesco India Multicap Fund - IDCW (Payout / Reinvestment)	115.18
ITI Multi Cap Fund - Direct Plan - Growth Option	25.9547
ITI Multi Cap Fund - Direct Plan - IDCW Option	23.9181
ITI Multi Cap Fund - Regular Plan - Growth Option	22.9309
ITI Multi Cap Fund - Regular Plan - IDCW Option	21.0209
Kotak Multicap Fund- Regular Plan -IDCW Option	18.587
Kotak Multicap Fund-Direct Plan-Growth	19.69
Kotak Multicap Fund-Direct Plan-IDCW Option	19.689
Kotak Multicap Fund-Regular Plan-Growth	18.587
LIC MF Multi Cap Fund-Direct Plan-Growth	17.275
LIC MF Multi Cap Fund-Direct Plan-IDCW	17.275
LIC MF Multi Cap Fund-Regular Plan-Growth	16.4849
LIC MF Multi Cap Fund-Regular Plan-IDCW	16.4849
Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW	29.9304
Mahindra Manulife Multi Cap Fund - Direct Plan -Growth	39.7497
Mahindra Manulife Multi Cap Fund - Regular Plan - Growth	34.2013
Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW	24.8221
Mirae Asset Multicap Fund - Direct Plan - Growth	14.411
Mirae Asset Multicap Fund - Direct Plan - IDCW	14.410
Mirae Asset Multicap Fund - Regular Plan - Growth	13.981
Mirae Asset Multicap Fund - Regular Plan - IDCW	13.970
Motilal Oswal Multi Cap Fund Regular Plan Growth	13.5544
Motilal Oswal Multi Cap Fund Regular Plan IDCW	13.5544
Motilal Oswal Multi Cap Fund-Direct Plan Growth	13.7835
Motilal Oswal Multi Cap Fund-Direct Plan IDCW	13.7834
NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option	90.5379
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option	324.9465
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option	324.9465
NIPPON INDIA MULTI CAP FUND - IDCW Option	62.7747
Nippon India Multi Cap Fund Institutional Dividend Plan	44.8994
Nippon India Multi Cap Fund Institutional Plan Growth Plan Growth Option	21.9544
Nippon India Multi Cap Fund-Growth Plan-Bonus Option	295.8774
Nippon India Multi Cap Fund-Growth Plan-Growth Option	295.8774
PGIM India Multi Cap Fund - Direct Plan - Growth Option	9.82
PGIM India Multi Cap Fund - Direct Plan - IDCW Option	9.82
PGIM India Multi Cap Fund - Regular Plan - Growth Option	9.66
PGIM India Multi Cap Fund - Regular Plan - IDCW Option	9.66
quant Multi Cap Fund-GROWTH OPTION - Regular Plan	595.3646
quant Multi Cap Fund-GROWTH OPTION-Direct Plan	649.7587
quant Multi Cap Fund-IDCW Option - Direct Plan	75.2495
quant Multi Cap Fund-IDCW Option - Regular Plan	68.088
Samco Multi Cap Fund - Direct Plan - Growth	9.36
Samco Multi Cap Fund - Regular Plan - Growth	9.24
SBI Multicap Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	17.3725
SBI Multicap Fund- Direct Plan- Growth option	17.3724
SBI Multicap Fund- Regular Plan- Growth Option	16.8190
SBI Multicap Fund- Regular Plan- Income Distribution cum Capital Withdrawal Option (IDCW)	16.8217
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	89.1456
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	66.0269
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option	418.2292
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Growth Option	375.2482
Tata Multicap Fund - Direct Plan - Growth	14.4226
Tata Multicap Fund - Direct Plan - IDCW Payout	14.4226
Tata Multicap Fund - Direct Plan - IDCW Reinvestment	14.4226
Tata Multicap Fund - Regular Plan - Growth	13.8496
Tata Multicap Fund - Regular Plan - IDCW Payout	13.8496
Tata Multicap Fund - Regular Plan - IDCW Reinvestment	13.8496
TRUSTMF MULTI CAP FUND -DIRECT PLAN-GROWTH	9.92
TRUSTMF MULTI CAP FUND -REGULAR PLAN-GROWTH	9.9
Union Multicap Fund - Direct Plan - Growth Option	16.00
Union Multicap Fund - Direct Plan - IDCW Option	16.00
Union Multicap Fund - Regular Plan - Growth Option	15.44
Union Multicap Fund - Regular Plan - IDCW Option	15.44
UTI Multi Cap Fund - Direct Plan - Growth Option	10.1133
UTI Multi Cap Fund - Regular Plan - Growth Option	10.0653
WhiteOak Capital Multi Cap Fund Direct Plan Growth	15.240
WhiteOak Capital Multi Cap Fund Regular Plan Growth	14.766
360 ONE QUANT FUND DIRECT GROWTH	19.6952
360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	19.6952
360 ONE QUANT FUND REGULAR GROWTH	18.7997
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	18.7997
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	30.72
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	65.4
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	22.7
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	58.25
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	15.34
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	14.29
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	13.6
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	14.6
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	37.3501
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	35.7925
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	21.5614
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	20.6236
Aditya Birla Sun Life Conglomerate Fund-Direct Growth	10.39
Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout	10.39
Aditya Birla Sun Life Conglomerate Fund-Regular Growth	10.28
Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout	10.29
Aditya Birla Sun Life Consumption Fund - Growth - Direct Plan	248.68
Aditya Birla Sun Life Consumption Fund -DIRECT - IDCW	51.42
Aditya Birla Sun Life Consumption Fund -Regular - IDCW	40.5
Aditya Birla Sun Life Consumption Fund-Growth Option	217.2
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	186.09
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	165.19
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	55.8
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	40.98
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW	16.2
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth	18.58
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW	15.14
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth	17.37
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	45.51
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	27.01
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	102.12
Aditya Birla Sun Life Infrastructure Fund-Growth	92.51
Aditya Birla Sun Life International Equity Fund - Direct - IDCW	47.3669
Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan	47.3389
Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan	43.8899
Aditya Birla Sun Life International Equity Fund - Regular - IDCW	20.0901
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	23.1342
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	30.2806
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	28.8036
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	19.8371
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	21.68
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	34.39
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	19.81
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	31.24
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	486.06
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1520.01
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	1364.86
Aditya Birla Sun Life MNC Fund - Regular - IDCW	235.73
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	23.46
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	33.92
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	21.67
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	30.85
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	27.41
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	33.9
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	23.66
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	30.98
Aditya Birla Sun Life Quant Fund - Direct Growth	9.41
Aditya Birla Sun Life Quant Fund - Direct IDCW Payout	9.4
Aditya Birla Sun Life Quant Fund - Regular Growth	9.24
Aditya Birla Sun Life Quant Fund - Regular IDCW Payout	9.23
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	21.49
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	25.97
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	20.05
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	24.23
Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth	14.58
Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW	14.58
Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth	14.2
Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW	14.2
Axis Business Cycles Fund - Direct Plan - Growth	16.75
Axis Business Cycles Fund - Direct Plan - IDCW	16.74
Axis Business Cycles Fund - Regular Plan - Growth	16.18
Axis Business Cycles Fund - Regular Plan - IDCW	16.18
Axis Consumption Fund Direct Plan - Growth	9.76
Axis Consumption Fund Direct Plan - IDCW	9.76
Axis Consumption Fund Regular Plan - Growth	9.63
Axis Consumption Fund Regular Plan - IDCW	9.63
Axis ESG Integration Strategy Fund - Direct Plan - Growth Option	22.41
Axis ESG Integration Strategy Fund - Direct Plan - IDCW	15.97
Axis ESG Integration Strategy Fund - Regular Plan - Growth Option	20.86
Axis ESG Integration Strategy Fund - Regular Plan - IDCW	14.85
Axis India Manufacturing Fund - Direct Plan - Growth	13.89
Axis India Manufacturing Fund - Direct Plan - IDCW	13.89
Axis India Manufacturing Fund - Regular Plan - Growth	13.56
Axis India Manufacturing Fund - Regular Plan - IDCW	13.56
Axis Innovation Fund - Direct Plan - Growth Option	19.60
Axis Innovation Fund - Direct Plan - IDCW	17.83
Axis Innovation Fund - Regular Plan - Growth Option	18.44
Axis Innovation Fund - Regular Plan - IDCW	16.78
Axis Momentum Fund - Direct Plan - Growth Option	8.91
Axis Momentum Fund - Direct Plan - IDCW Option	8.91
Axis Momentum Fund - Regular Plan - Growth Option	8.80
Axis Momentum Fund - Regular Plan - IDCW Option	8.80
Axis Quant Fund - Direct Plan - Growth	16.22
Axis Quant Fund - Direct Plan - IDCW	16.21
Axis Quant Fund - Regular Plan - Growth	15.17
Axis Quant Fund - Regular Plan - IDCW	15.17
Axis Services Opportunities Fund - Direct Plan - Growth Option	9.79
Axis Services Opportunities Fund - Direct Plan - IDCW Option	9.79
Axis Services Opportunities Fund - Regular Plan - Growth Option	9.78
Axis Services Opportunities Fund - Regular Plan - IDCW Option	9.78
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH	9.712
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW	9.712
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH	9.592
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW	9.592
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH	9.745
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW	9.745
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH	9.633
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW	9.633
Bandhan Business Cycle Fund - Direct Plan - Growth	9.831
Bandhan Business Cycle Fund - Direct Plan - IDCW	9.831
Bandhan Business Cycle Fund - Regular Plan - Growth	9.691
Bandhan Business Cycle Fund - Regular Plan - IDCW	9.691
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH	14.672
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW	13.665
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH	14.176
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW	13.212
BANDHAN Infrastructure Fund - Regular Plan - Growth	48.538
BANDHAN Infrastructure Fund - Regular Plan - IDCW	38.610
BANDHAN Infrastructure Fund-Direct Plan-Growth	56.804
BANDHAN Infrastructure Fund-Direct Plan-IDCW	47.160
Bandhan Innovation Fund - Direct Plan - Growth	13.022
Bandhan Innovation Fund - Direct Plan - IDCW	13.022
Bandhan Innovation Fund - Regular Plan - Growth	12.751
Bandhan Innovation Fund - Regular Plan - IDCW	12.751
Bandhan Multi-Factor Fund - Direct Plan - Growth	9.666
Bandhan Multi-Factor Fund - Direct Plan - IDCW	9.666
Bandhan Multi-Factor Fund - Regular Plan - Growth	9.653
Bandhan Multi-Factor Fund - Regular Plan - IDCW	9.653
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN	19.265
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN	18.410
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN	19.244
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN	18.411
Bank of India Business Cycle Fund - Direct Plan - Dividend	9.01
Bank of India Business Cycle Fund - Direct Plan - Growth	9.01
Bank of India Business Cycle Fund - Regular Plan - Dividend	8.91
Bank of India Business Cycle Fund - Regular Plan - Growth	8.91
Bank of India Consumption Fund - Direct - Growth	11.00
Bank of India Consumption Fund - Direct - IDCW	11.00
Bank of India Consumption Fund - Regular - Growth	10.91
Bank of India Consumption Fund - Regular - IDCW	10.91
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth	64.32
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW	63.23
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW	60.69
BANK OF INDIA Manufacturing & Infrastructure Fund-Growth	54.87
BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW	35.62
BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW	34.97
Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option	51.8457
Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option	23.8004
Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option	46.2292
Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option	20.7690
Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth	16.1428
Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option	14.7286
Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth	15.2381
Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option	13.9062
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option	11.0605
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option	11.0605
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option	10.9635
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option	10.9635
Baroda BNP Paribas Health and Wellness Fund Direct Growth	9.7139
Baroda BNP Paribas Health and Wellness Fund Direct IDCWPayout	9.7139
Baroda BNP Paribas Health and Wellness Fund Regular Growth	9.6824
Baroda BNP Paribas Health and Wellness Fund Regular IDCWPayout	9.6824
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option	35.3639
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option	24.5773
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option	31.8758
